period,programme,scheme,scheme_description,basis,UGI,county_code,county,recipients
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,LM,Leitrim,340
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,883
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,1032
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,960
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,1401
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,2454
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,1428
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,644
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,883
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,229
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,2048
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,2275
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,1259
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,889
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,968
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,678
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,870
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,1089
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,677
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,792
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,1200
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,422
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,2251
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,2942
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,1266
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,1298
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,2150
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,738
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,967
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1314
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1324
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1150
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,2324
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1824
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,1901
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2434
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2125
2016Q3,Supplementary Payments and Miscellaneous Services,HHB,Household Benefits,Social Assistance,unknown,XX,Unknown,149
2016Q3,Supplementary Payments and Miscellaneous Services,HHB1,Household Benefits,Social Insurance,unknown,XX,Unknown,174
2016Q3,Supplementary Payments and Miscellaneous Services,RENT,Rent Supplement,Social Assistance,unknown,XX,Unknown,361
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,776
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,808
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,6
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,7106
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,1850
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,45
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,3484
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,4108
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,27
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,25744
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,6572
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,144
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,470
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,499
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,4
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,5068
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,1059
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,24
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,332
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,553
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,2
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,4859
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,881
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,17
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,865
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,1420
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,6
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,15086
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,2400
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,124
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,8318
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,15091
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,68
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,68274
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,16418
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,349
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,1661
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,1422
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,7
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,14211
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,3650
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,105
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,1680
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,1841
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,17
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,11751
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,3179
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,46
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,638
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,724
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,6
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,6298
2016Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,1466
2016Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,22
2016Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,859
2016Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,1036
2016Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,5
2016Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,9586
